movieTitle,movieIMDbLink,gross,budget,director,profit,ROI
Firewall,http://www.imdb.com/title/tt0408345/?ref_=fn_tt_tt_1,48745150,50000000,Richard Loncraine,-1254850,-2.5097
Absolute Power,http://www.imdb.com/title/tt0118548/?ref_=fn_tt_tt_1,50007168,50000000,Clint Eastwood,7168,0.014336000000000002
G.I. Jane,http://www.imdb.com/title/tt0119173/?ref_=fn_tt_tt_1,48154732,50000000,Ridley Scott,-1845268,-3.690536
The Game,http://www.imdb.com/title/tt0119174/?ref_=fn_tt_tt_1,48265581,50000000,David Fincher,-1734419,-3.468838
Silent Hill,http://www.imdb.com/title/tt0384537/?ref_=fn_tt_tt_1,46982632,50000000,Christophe Gans,-3017368,-6.0347360000000005
The Replacements,http://www.imdb.com/title/tt0191397/?ref_=fn_tt_tt_1,44737059,50000000,Howard Deutch,-5262941,-10.525882000000001
American Reunion,http://www.imdb.com/title/tt1605630/?ref_=fn_tt_tt_1,56724080,50000000,Jon Hurwitz,6724080,13.448160000000001
The Negotiator,http://www.imdb.com/title/tt0120768/?ref_=fn_tt_tt_1,44484065,50000000,F. Gary Gray,-5515935,-11.031870000000001
Into the Storm,http://www.imdb.com/title/tt2106361/?ref_=fn_tt_tt_1,47553512,50000000,Steven Quale,-2446488,-4.892976
Beverly Hills Cop III,http://www.imdb.com/title/tt0109254/?ref_=fn_tt_tt_1,42610000,55000000,John Landis,-12390000,-22.527272727272727
Gremlins 2: The New Batch,http://www.imdb.com/title/tt0099700/?ref_=fn_tt_tt_1,41482207,50000000,Joe Dante,-8517793,-17.035586
The Judge,http://www.imdb.com/title/tt1872194/?ref_=fn_tt_tt_1,47105085,50000000,David Dobkin,-2894915,-5.78983
The Peacemaker,http://www.imdb.com/title/tt0119874/?ref_=fn_tt_tt_1,41256277,50000000,Mimi Leder,-8743723,-17.487446000000002
Resident Evil: Apocalypse,http://www.imdb.com/title/tt0318627/?ref_=fn_tt_tt_1,50740078,45000000,Alexander Witt,5740078,12.75572888888889
Bridget Jones: The Edge of Reason,http://www.imdb.com/title/tt0317198/?ref_=fn_tt_tt_1,40203020,40000000,Beeban Kidron,203020,0.5075500000000001
Out of Time,http://www.imdb.com/title/tt0313443/?ref_=fn_tt_tt_1,40905277,50000000,Carl Franklin,-9094723,-18.189446
On Deadly Ground,http://www.imdb.com/title/tt0110725/?ref_=fn_tt_tt_1,38590500,50000000,Steven Seagal,-11409500,-22.819
The Adventures of Sharkboy and Lavagirl 3-D,http://www.imdb.com/title/tt0424774/?ref_=fn_tt_tt_1,39177541,50000000,Robert Rodriguez,-10822459,-21.644918
The Beach,http://www.imdb.com/title/tt0163978/?ref_=fn_tt_tt_1,39778599,50000000,Danny Boyle,-10221401,-20.442802
Raising Helen,http://www.imdb.com/title/tt0350028/?ref_=fn_tt_tt_1,37486138,50000000,Garry Marshall,-12513862,-25.027724000000003
Ninja Assassin,http://www.imdb.com/title/tt1186367/?ref_=fn_tt_tt_1,38105077,40000000,James McTeigue,-1894923,-4.7373075
For Love of the Game,http://www.imdb.com/title/tt0126916/?ref_=fn_tt_tt_1,35168395,50000000,Sam Raimi,-14831605,-29.66321
Striptease,http://www.imdb.com/title/tt0117765/?ref_=fn_tt_tt_1,32800000,40000000,Andrew Bergman,-7200000,-18
Marmaduke,http://www.imdb.com/title/tt1392197/?ref_=fn_tt_tt_1,33643461,50000000,Tom Dey,-16356539,-32.713078
Hereafter,http://www.imdb.com/title/tt1212419/?ref_=fn_tt_tt_1,32741596,50000000,Clint Eastwood,-17258404,-34.516808
Murder by Numbers,http://www.imdb.com/title/tt0264935/?ref_=fn_tt_tt_1,31874869,50000000,Barbet Schroeder,-18125131,-36.250262
Assassins,http://www.imdb.com/title/tt0112401/?ref_=fn_tt_tt_1,30306268,50000000,Richard Donner,-19693732,-39.387464
Hannibal Rising,http://www.imdb.com/title/tt0367959/?ref_=fn_tt_tt_1,27667947,50000000,Peter Webber,-22332053,-44.664106
The Story of Us,http://www.imdb.com/title/tt0160916/?ref_=fn_tt_tt_1,27067160,50000000,Rob Reiner,-22932840,-45.86568
The Host,http://www.imdb.com/title/tt1517260/?ref_=fn_tt_tt_1,26616999,40000000,Andrew Niccol,-13383001,-33.457502500000004
Basic,http://www.imdb.com/title/tt0264395/?ref_=fn_tt_tt_1,26536120,50000000,John McTiernan,-23463880,-46.92776
Blood Work,http://www.imdb.com/title/tt0309377/?ref_=fn_tt_tt_1,26199517,50000000,Clint Eastwood,-23800483,-47.600966
The International,http://www.imdb.com/title/tt0963178/?ref_=fn_tt_tt_1,25450527,50000000,Tom Tykwer,-24549473,-49.098946
Escape from L.A.,http://www.imdb.com/title/tt0116225/?ref_=fn_tt_tt_1,25407250,50000000,John Carpenter,-24592750,-49.1855
The Iron Giant,http://www.imdb.com/title/tt0129167/?ref_=fn_tt_tt_1,23159305,70000000,Brad Bird,-46840695,-66.91527857142857
The Life Aquatic with Steve Zissou,http://www.imdb.com/title/tt0362270/?ref_=fn_tt_tt_1,24006726,50000000,Wes Anderson,-25993274,-51.986548
Free State of Jones,http://www.imdb.com/title/tt1124037/?ref_=fn_tt_tt_1,20389967,50000000,Gary Ross,-29610033,-59.220066
The Life of David Gale,http://www.imdb.com/title/tt0289992/?ref_=fn_tt_tt_1,19593740,50000000,Alan Parker,-30406260,-60.812520000000006
Man of the House,http://www.imdb.com/title/tt0331933/?ref_=fn_tt_tt_1,19118247,40000000,Stephen Herek,-20881753,-52.2043825
Run All Night,http://www.imdb.com/title/tt2199571/?ref_=fn_tt_tt_1,26442251,50000000,Jaume Collet-Serra,-23557749,-47.115498
Eastern Promises,http://www.imdb.com/title/tt0765443/?ref_=fn_tt_tt_1,17114882,25000000,David Cronenberg,-7885118,-31.540472
Into the Blue,http://www.imdb.com/title/tt0378109/?ref_=fn_tt_tt_1,18472363,50000000,John Stockwell,-31527637,-63.055274
The Messenger: The Story of Joan of Arc,http://www.imdb.com/title/tt0151137/?ref_=fn_tt_tt_1,14131298,390000000,Luc Besson,-375868702,-96.37659025641025
Your Highness,http://www.imdb.com/title/tt1240982/?ref_=fn_tt_tt_1,21557240,49900000,David Gordon Green,-28342760,-56.79911823647294
Dream House,http://www.imdb.com/title/tt1462041/?ref_=fn_tt_tt_1,21283440,55000000,Jim Sheridan,-33716560,-61.30283636363636
Mad City,http://www.imdb.com/title/tt0119592/?ref_=fn_tt_tt_1,10556196,50000000,Costa-Gavras,-39443804,-78.887608
Baby's Day Out,http://www.imdb.com/title/tt0109190/?ref_=fn_tt_tt_1,16671505,50000000,Patrick Read Johnson,-33328495,-66.65699000000001
The Scarlet Letter,http://www.imdb.com/title/tt0114345/?ref_=fn_tt_tt_1,10400000,50000000,Roland JoffÌÎå©,-39600000,-79.2
Fair Game,http://www.imdb.com/title/tt0977855/?ref_=fn_tt_tt_1,9528092,22000000,Doug Liman,-12471908,-56.690490909090904
Domino,http://www.imdb.com/title/tt0421054/?ref_=fn_tt_tt_1,10137232,50000000,Tony Scott,-39862768,-79.72553599999999
Jade,http://www.imdb.com/title/tt0113451/?ref_=fn_tt_tt_1,9795017,50000000,William Friedkin,-40204983,-80.409966
Gamer,http://www.imdb.com/title/tt1034032/?ref_=fn_tt_tt_1,20488579,50000000,Mark Neveldine,-29511421,-59.022842
Beautiful Creatures,http://www.imdb.com/title/tt1559547/?ref_=fn_tt_tt_1,19445217,60000000,Richard LaGravenese,-40554783,-67.591305
Death to Smoochy,http://www.imdb.com/title/tt0266452/?ref_=fn_tt_tt_1,8355815,55000000,Danny DeVito,-46644185,-84.80760909090908
Zoolander 2,http://www.imdb.com/title/tt1608290/?ref_=fn_tt_tt_1,28837115,50000000,Ben Stiller,-21162885,-42.32577
The Big Bounce,http://www.imdb.com/title/tt0315824/?ref_=fn_tt_tt_1,6471394,50000000,George Armitage,-43528606,-87.05721199999999
What Planet Are You From?,http://www.imdb.com/title/tt0181151/?ref_=fn_tt_tt_1,6291602,50000000,Mike Nichols,-43708398,-87.41679599999999
Drive Angry,http://www.imdb.com/title/tt1502404/?ref_=fn_tt_tt_1,10706786,50000000,Patrick Lussier,-39293214,-78.586428
Street Fighter: The Legend of Chun-Li,http://www.imdb.com/title/tt0891592/?ref_=fn_tt_tt_1,8742261,18000000,Andrzej Bartkowiak,-9257739,-51.43188333333333
The One,http://www.imdb.com/title/tt0267804/?ref_=fn_tt_tt_1,43905746,49000000,James Wong,-5094254,-10.396436734693877
The Adventures of Ford Fairlane,http://www.imdb.com/title/tt0098987/?ref_=fn_tt_tt_1,21413502,40000000,Renny Harlin,-18586498,-46.466245
Traffic,http://www.imdb.com/title/tt0181865/?ref_=fn_tt_tt_1,124107476,48000000,Steven Soderbergh,76107476,158.55724166666667
Indiana Jones and the Last Crusade,http://www.imdb.com/title/tt0097576/?ref_=fn_tt_tt_1,197171806,48000000,Steven Spielberg,149171806,310.7745958333333
Chappie,http://www.imdb.com/title/tt1823672/?ref_=fn_tt_tt_1,31569268,49000000,Neill Blomkamp,-17430732,-35.5729224489796
The Bone Collector,http://www.imdb.com/title/tt0145681/?ref_=fn_tt_tt_1,66488090,48000000,Phillip Noyce,18488090,38.51685416666666
Panic Room,http://www.imdb.com/title/tt0258000/?ref_=fn_tt_tt_1,95308367,48000000,David Fincher,47308367,98.55909791666667
Three Kings,http://www.imdb.com/title/tt0120188/?ref_=fn_tt_tt_1,60652036,48000000,David O. Russell,12652036,26.358408333333333
Child 44,http://www.imdb.com/title/tt1014763/?ref_=fn_tt_tt_1,1206135,50000000,Daniel Espinosa,-48793865,-97.58773
Rat Race,http://www.imdb.com/title/tt0250687/?ref_=fn_tt_tt_1,56607223,48000000,Jerry Zucker,8607223,17.93171458333333
K-PAX,http://www.imdb.com/title/tt0272152/?ref_=fn_tt_tt_1,50173190,48000000,Iain Softley,2173190,4.527479166666667
Kate & Leopold,http://www.imdb.com/title/tt0035423/?ref_=fn_tt_tt_1,47095453,48000000,James Mangold,-904547,-1.8844729166666667
Bedazzled,http://www.imdb.com/title/tt0230030/?ref_=fn_tt_tt_1,37879996,48000000,Harold Ramis,-10120004,-21.083341666666666
The Cotton Club,http://www.imdb.com/title/tt0087089/?ref_=fn_tt_tt_1,25900000,58000000,Francis Ford Coppola,-32100000,-55.344827586206904
3:10 to Yuma,http://www.imdb.com/title/tt0381849/?ref_=fn_tt_tt_1,53574088,55000000,James Mangold,-1425912,-2.592567272727273
Taken 3,http://www.imdb.com/title/tt2446042/?ref_=fn_tt_tt_1,89253340,48000000,Olivier Megaton,41253340,85.94445833333333
Out of Sight,http://www.imdb.com/title/tt0120780/?ref_=fn_tt_tt_1,37339525,48000000,Steven Soderbergh,-10660475,-22.209322916666665
The Cable Guy,http://www.imdb.com/title/tt0115798/?ref_=fn_tt_tt_1,60154431,47000000,Ben Stiller,13154431,27.988151063829786
Dick Tracy,http://www.imdb.com/title/tt0099422/?ref_=fn_tt_tt_1,103738726,100000000,Warren Beatty,3738726,3.7387259999999998
The Thomas Crown Affair,http://www.imdb.com/title/tt0155267/?ref_=fn_tt_tt_1,69304264,48000000,John McTiernan,21304264,44.38388333333334
Riding in Cars with Boys,http://www.imdb.com/title/tt0200027/?ref_=fn_tt_tt_1,29781453,48000000,Penny Marshall,-18218547,-37.95530625
Happily N'Ever After,http://www.imdb.com/title/tt0308353/?ref_=fn_tt_tt_1,15519841,47000000,Paul Bolger,-31480159,-66.97906170212767
Mary Reilly,http://www.imdb.com/title/tt0117002/?ref_=fn_tt_tt_1,5600000,47000000,Stephen Frears,-41400000,-88.08510638297872
My Best Friend's Wedding,http://www.imdb.com/title/tt0119738/?ref_=fn_tt_tt_1,126805112,46000000,P.J. Hogan,80805112,175.66328695652174
America's Sweethearts,http://www.imdb.com/title/tt0265029/?ref_=fn_tt_tt_1,93607673,48000000,Joe Roth,45607673,95.01598541666667
Insomnia,http://www.imdb.com/title/tt0278504/?ref_=fn_tt_tt_1,67263182,46000000,Christopher Nolan,21263182,46.22430869565217
Star Trek: First Contact,http://www.imdb.com/title/tt0117731/?ref_=fn_tt_tt_1,92001027,45000000,Jonathan Frakes,47001027,104.44672666666665
Jonah Hex,http://www.imdb.com/title/tt1075747/?ref_=fn_tt_tt_1,10539414,47000000,Jimmy Hayward,-36460586,-77.57571489361702
Courage Under Fire,http://www.imdb.com/title/tt0115956/?ref_=fn_tt_tt_1,58918501,46000000,Edward Zwick,12918501,28.083697826086958
Liar Liar,http://www.imdb.com/title/tt0119528/?ref_=fn_tt_tt_1,181395380,45000000,Tom Shadyac,136395380,303.1008444444444
The Infiltrator,http://www.imdb.com/title/tt1355631/?ref_=fn_tt_tt_1,14946229,25000000,Brad Furman,-10053771,-40.215084000000004
The Flintstones,http://www.imdb.com/title/tt0109813/?ref_=fn_tt_tt_1,130512915,45000000,Brian Levant,85512915,190.02870000000001
Taken 2,http://www.imdb.com/title/tt1397280/?ref_=fn_tt_tt_1,139852971,45000000,Olivier Megaton,94852971,210.78438
Scary Movie 3,http://www.imdb.com/title/tt0306047/?ref_=fn_tt_tt_1,110000082,48000000,David Zucker,62000082,129.16683749999999
Miss Congeniality,http://www.imdb.com/title/tt0212346/?ref_=fn_tt_tt_1,106807667,45000000,Donald Petrie,61807667,137.35037111111112
Journey to the Center of the Earth,http://www.imdb.com/title/tt0373051/?ref_=fn_tt_tt_1,101702060,45000000,Eric Brevig,56702060,126.00457777777778
The Princess Diaries 2: Royal Engagement,http://www.imdb.com/title/tt0368933/?ref_=fn_tt_tt_1,95149435,40000000,Garry Marshall,55149435,137.8735875
The Pelican Brief,http://www.imdb.com/title/tt0107798/?ref_=fn_tt_tt_1,100768056,45000000,Alan J. Pakula,55768056,123.92901333333333
The Client,http://www.imdb.com/title/tt0109446/?ref_=fn_tt_tt_1,92115211,45000000,Joel Schumacher,47115211,104.70046888888889
The Bucket List,http://www.imdb.com/title/tt0825232/?ref_=fn_tt_tt_1,93452056,45000000,Rob Reiner,48452056,107.67123555555555
Patriot Games,http://www.imdb.com/title/tt0105112/?ref_=fn_tt_tt_1,83287363,45000000,Phillip Noyce,38287363,85.08302888888889
Monster-in-Law,http://www.imdb.com/title/tt0369735/?ref_=fn_tt_tt_1,82931301,60000000,Robert Luketic,22931301,38.218835
Prisoners,http://www.imdb.com/title/tt1392214/?ref_=fn_tt_tt_1,60962878,46000000,Denis Villeneuve,14962878,32.527995652173914
Training Day,http://www.imdb.com/title/tt0139654/?ref_=fn_tt_tt_1,76261036,45000000,Antoine Fuqua,31261036,69.4689688888889
Galaxy Quest,http://www.imdb.com/title/tt0177789/?ref_=fn_tt_tt_1,71423726,45000000,Dean Parisot,26423726,58.71939111111111
Scary Movie 2,http://www.imdb.com/title/tt0257106/?ref_=fn_tt_tt_1,71277420,45000000,Keenen Ivory Wayans,26277420,58.394266666666674
The Muppets,http://www.imdb.com/title/tt1204342/?ref_=fn_tt_tt_1,88625922,45000000,James Bobin,43625922,96.94649333333332
Blade,http://www.imdb.com/title/tt0120611/?ref_=fn_tt_tt_1,70001065,45000000,Stephen Norrington,25001065,55.557922222222224
Coach Carter,http://www.imdb.com/title/tt0393162/?ref_=fn_tt_tt_1,67253092,30000000,Thomas Carter,37253092,124.17697333333334
Changing Lanes,http://www.imdb.com/title/tt0264472/?ref_=fn_tt_tt_1,66790248,45000000,Roger Michell,21790248,48.42277333333334
Anaconda,http://www.imdb.com/title/tt0118615/?ref_=fn_tt_tt_1,65557989,45000000,Luis Llosa,20557989,45.684419999999996
Coyote Ugly,http://www.imdb.com/title/tt0200550/?ref_=fn_tt_tt_1,60786269,45000000,David McNally,15786269,35.080597777777776
Love Actually,http://www.imdb.com/title/tt0314331/?ref_=fn_tt_tt_1,59365105,45000000,Richard Curtis,14365105,31.92245555555556
A Bug's Life,http://www.imdb.com/title/tt0120623/?ref_=fn_tt_tt_1,162792677,120000000,John Lasseter,42792677,35.66056416666667
From Hell,http://www.imdb.com/title/tt0120681/?ref_=fn_tt_tt_1,31598308,35000000,Albert Hughes,-3401692,-9.71912
The Specialist,http://www.imdb.com/title/tt0111255/?ref_=fn_tt_tt_1,57362581,45000000,Luis Llosa,12362581,27.472402222222218
Tin Cup,http://www.imdb.com/title/tt0117918/?ref_=fn_tt_tt_1,53854588,45000000,Ron Shelton,8854588,19.676862222222223
Kicking & Screaming,http://www.imdb.com/title/tt0384642/?ref_=fn_tt_tt_1,52580895,45000000,Jesse Dylan,7580895,16.846433333333334
The Hitchhiker's Guide to the Galaxy,http://www.imdb.com/title/tt0371724/?ref_=fn_tt_tt_1,51019112,50000000,Garth Jennings,1019112,2.038224
Fat Albert,http://www.imdb.com/title/tt0396592/?ref_=fn_tt_tt_1,48114556,26000000,Joel Zwick,22114556,85.05598461538462
Resident Evil: Extinction,http://www.imdb.com/title/tt0432021/?ref_=fn_tt_tt_1,50648679,45000000,Russell Mulcahy,5648679,12.552620000000001
Blended,http://www.imdb.com/title/tt1086772/?ref_=fn_tt_tt_1,46280507,40000000,Frank Coraci,6280507,15.701267499999998
Last Holiday,http://www.imdb.com/title/tt0408985/?ref_=fn_tt_tt_1,38360195,45000000,Wayne Wang,-6639805,-14.755122222222223
The River Wild,http://www.imdb.com/title/tt0110997/?ref_=fn_tt_tt_1,46815748,45000000,Curtis Hanson,1815748,4.034995555555556
The Indian in the Cupboard,http://www.imdb.com/title/tt0113419/?ref_=fn_tt_tt_1,35617599,45000000,Frank Oz,-9382401,-20.849780000000003
Savages,http://www.imdb.com/title/tt1615065/?ref_=fn_tt_tt_1,47307550,45000000,Oliver Stone,2307550,5.127888888888889
Cellular,http://www.imdb.com/title/tt0337921/?ref_=fn_tt_tt_1,32003620,25000000,David R. Ellis,7003620,28.014480000000002
Johnny English,http://www.imdb.com/title/tt0274166/?ref_=fn_tt_tt_1,27972410,35000000,Peter Howitt,-7027590,-20.078828571428573
The Ant Bully,http://www.imdb.com/title/tt0429589/?ref_=fn_tt_tt_1,28133159,50000000,John A. Davis,-21866841,-43.733682
Dune,http://www.imdb.com/title/tt0087182/?ref_=fn_tt_tt_1,27400000,40000000,David Lynch,-12600000,-31.5
Across the Universe,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,24343673,45000000,Julie Taymor,-20656327,-45.902948888888886
Revolutionary Road,http://www.imdb.com/title/tt0959337/?ref_=fn_tt_tt_1,22877808,35000000,Sam Mendes,-12122192,-34.634834285714284
16 Blocks,http://www.imdb.com/title/tt0450232/?ref_=fn_tt_tt_1,36883539,52000000,Richard Donner,-15116461,-29.070117307692307
Babylon A.D.,http://www.imdb.com/title/tt0364970/?ref_=fn_tt_tt_1,22531698,70000000,Mathieu Kassovitz,-47468302,-67.81186
The Glimmer Man,http://www.imdb.com/title/tt0116421/?ref_=fn_tt_tt_1,20400913,45000000,John Gray,-24599087,-54.66463777777778
Multiplicity,http://www.imdb.com/title/tt0117108/?ref_=fn_tt_tt_1,20101861,45000000,Harold Ramis,-24898139,-55.329197777777786
Aliens in the Attic,http://www.imdb.com/title/tt0775552/?ref_=fn_tt_tt_1,25200412,45000000,John Schultz,-19799588,-43.99908444444444
The Pledge,http://www.imdb.com/title/tt0237572/?ref_=fn_tt_tt_1,19719930,45000000,Sean Penn,-25280070,-56.17793333333333
The Producers,http://www.imdb.com/title/tt0395251/?ref_=fn_tt_tt_1,19377727,45000000,Susan Stroman,-25622273,-56.938384444444445
Dredd,http://www.imdb.com/title/tt1343727/?ref_=fn_tt_tt_1,13401683,35000000,Pete Travis,-21598317,-61.70947714285714
The Phantom,http://www.imdb.com/title/tt0117331/?ref_=fn_tt_tt_1,17300889,45000000,Simon Wincer,-27699111,-61.55358
All the Pretty Horses,http://www.imdb.com/title/tt0149624/?ref_=fn_tt_tt_1,15527125,57000000,Billy Bob Thornton,-41472875,-72.75942982456141
Nixon,http://www.imdb.com/title/tt0113987/?ref_=fn_tt_tt_1,13560960,50000000,Oliver Stone,-36439040,-72.87808
The Ghost Writer,http://www.imdb.com/title/tt1139328/?ref_=fn_tt_tt_1,15523168,45000000,Roman Polanski,-29476832,-65.5040711111111
Deep Rising,http://www.imdb.com/title/tt0118956/?ref_=fn_tt_tt_1,11146409,45000000,Stephen Sommers,-33853591,-75.23020222222222
Miracle at St. Anna,http://www.imdb.com/title/tt1046997/?ref_=fn_tt_tt_1,7916887,45000000,Spike Lee,-37083113,-82.40691777777778
Curse of the Golden Flower,http://www.imdb.com/title/tt0473444/?ref_=fn_tt_tt_1,6565495,45000000,Yimou Zhang,-38434505,-85.4100111111111
Bangkok Dangerous,http://www.imdb.com/title/tt0814022/?ref_=fn_tt_tt_1,15279680,40000000,Danny Pang,-24720320,-61.8008
Big Trouble,http://www.imdb.com/title/tt0246464/?ref_=fn_tt_tt_1,7262288,40000000,Barry Sonnenfeld,-32737712,-81.84428
Love in the Time of Cholera,http://www.imdb.com/title/tt0484740/?ref_=fn_tt_tt_1,4584886,45000000,Mike Newell,-40415114,-89.81136444444444
Shadow Conspiracy,http://www.imdb.com/title/tt0120107/?ref_=fn_tt_tt_1,2154540,45000000,George P. Cosmatos,-42845460,-95.21213333333334
Johnny English Reborn,http://www.imdb.com/title/tt1634122/?ref_=fn_tt_tt_1,8129455,45000000,Oliver Parker,-36870545,-81.93454444444444
Argo,http://www.imdb.com/title/tt1024648/?ref_=fn_tt_tt_1,136019448,44500000,Ben Affleck,91519448,205.6616808988764
The Fugitive,http://www.imdb.com/title/tt0106977/?ref_=fn_tt_tt_1,183875760,44000000,Andrew Davis,139875760,317.89945454545455
The Bounty Hunter,http://www.imdb.com/title/tt1038919/?ref_=fn_tt_tt_1,67061228,40000000,Andy Tennant,27061228,67.65307
Sleepers,http://www.imdb.com/title/tt0117665/?ref_=fn_tt_tt_1,53300852,44000000,Barry Levinson,9300852,21.138299999999997
Rambo: First Blood Part II,http://www.imdb.com/title/tt0089880/?ref_=fn_tt_tt_1,150415432,44000000,George P. Cosmatos,106415432,241.85325454545455
The Juror,http://www.imdb.com/title/tt0116731/?ref_=fn_tt_tt_1,44834712,44000000,Brian Gibson,834712,1.897072727272727
Pinocchio,http://www.imdb.com/title/tt0032910/?ref_=fn_tt_tt_1,84300000,2600000,Norman Ferguson,81700000,3142.3076923076924
Heaven's Gate,http://www.imdb.com/title/tt0080855/?ref_=fn_tt_tt_1,1500000,44000000,Michael Cimino,-42500000,-96.5909090909091
Underworld: Evolution,http://www.imdb.com/title/tt0401855/?ref_=fn_tt_tt_1,62318875,50000000,Len Wiseman,12318875,24.63775
