country,movieTitle,contentRating,movieYear,duration,language,numFaceInPoster,movieIMDbLink,gross,budget,imdbScore,numVotedUsers,numCriticsForReviews,castMemberFBLikes,movieFBLikes,director,directorFBLikes,actor1,actor1FBLikes,actor2,actor2FBLikes,actor3,actor3FBLikes,profit,ROI
UK,Man on the Moon,R,1999,118,English,1,http://www.imdb.com/title/tt0125664/?ref_=fn_tt_tt_1,34580635,52000000,7.4,100743,140,209,0,Milos Forman,869,Matt Price,134,Gerry Becker,27,Tom Dreesen,21,-17419365,-33.49877884615385
USA,Casino,R,1995,178,English,2,http://www.imdb.com/title/tt0112641/?ref_=fn_tt_tt_1,42438300,52000000,8.2,333542,133,24183,11000,Martin Scorsese,17000,Robert De Niro,22000,Don Rickles,721,Kevin Pollak,574,-9561700,-18.387884615384614
France,From Paris with Love,R,2010,92,English,1,http://www.imdb.com/title/tt1179034/?ref_=fn_tt_tt_1,23324666,52000000,6.5,97775,203,488,0,Pierre Morel,180,Kasia Smutniak,211,Amber Rose Revah,135,Rebecca Dayan,75,-28675334,-55.144873076923076
USA,Bulletproof Monk,PG-13,2003,104,English,3,http://www.imdb.com/title/tt0245803/?ref_=fn_tt_tt_1,23020488,52000000,5.5,42324,127,2422,846,Paul Hunter,13,Jaime King,961,Mako,691,Victoria Smurfit,343,-28979512,-55.72983076923077
USA,"Me, Myself & Irene",R,2000,116,English,1,http://www.imdb.com/title/tt0183505/?ref_=fn_tt_tt_1,90567722,51000000,6.5,185878,155,1711,0,Bobby Farrelly,101,Robert Forster,889,Tony Cox,624,Rob Moran,79,39567722,77.58376862745098
Germany,Barnyard,PG,2006,90,English,1,http://www.imdb.com/title/tt0414853/?ref_=fn_tt_tt_1,72601713,51000000,5.6,21396,98,2055,605,Steve Oedekerk,176,Rob Paulsen,677,Wanda Sykes,560,Maurice LaMarche,523,21601713,42.356300000000005
USA,The Twilight Saga: New Moon,PG-13,2009,130,English,2,http://www.imdb.com/title/tt1259571/?ref_=fn_tt_tt_1,296623634,50000000,4.6,220758,299,64040,13000,Chris Weitz,129,Robert Pattinson,21000,Kristen Stewart,17000,Taylor Lautner,12000,246623634,493.247268
USA,Shrek,PG,2001,90,English,1,http://www.imdb.com/title/tt0126029/?ref_=fn_tt_tt_1,267652016,60000000,7.9,467113,212,275,0,Andrew Adamson,80,Kathleen Freeman,145,Chris Miller,50,Bobby Block,21,207652016,346.08669333333336
USA,The Adjustment Bureau,PG-13,2011,106,English,2,http://www.imdb.com/title/tt1385826/?ref_=fn_tt_tt_1,62453315,50200000,7.1,200035,413,14607,36000,George Nolfi,53,Matt Damon,13000,Michael Kelly,963,Jon Stewart,593,12253315,24.40899402390438
USA,Robin Hood: Prince of Thieves,PG-13,1991,155,English,0,http://www.imdb.com/title/tt0102798/?ref_=fn_tt_tt_1,165500000,48000000,6.9,145257,67,38518,0,Kevin Reynolds,58,Alan Rickman,25000,Morgan Freeman,11000,Michael Wincott,720,117500000,244.79166666666666
USA,Jerry Maguire,R,1996,139,English,0,http://www.imdb.com/title/tt0116695/?ref_=fn_tt_tt_1,153620822,50000000,7.3,189923,109,12182,0,Cameron Crowe,488,Tom Cruise,10000,Kelly Preston,743,Bonnie Hunt,597,103620822,207.241644
USA,Ted,R,2012,112,English,1,http://www.imdb.com/title/tt1637725/?ref_=fn_tt_tt_1,218628680,50000000,7,471644,457,21773,74000,Seth MacFarlane,3000,Mila Kunis,15000,Seth MacFarlane,3000,Tom Skerritt,1000,168628680,337.25736
USA,As Good as It Gets,PG-13,1997,139,English,0,http://www.imdb.com/title/tt0119822/?ref_=fn_tt_tt_1,147637474,50000000,7.7,224671,156,1474,11000,James L. Brooks,274,Lupe Ontiveros,625,Yeardley Smith,440,Shirley Knight,285,97637474,195.274948
USA,Patch Adams,PG-13,1998,115,English,1,http://www.imdb.com/title/tt0129290/?ref_=fn_tt_tt_1,135014968,50000000,6.7,80580,55,74382,0,Tom Shadyac,293,Robin Williams,49000,Philip Seymour Hoffman,22000,Monica Potter,878,85014968,170.029936
USA,Anchorman 2: The Legend Continues,PG-13,2013,143,English,2,http://www.imdb.com/title/tt1229340/?ref_=fn_tt_tt_1,2175312,50000000,6.3,131227,272,28176,41000,Adam McKay,285,Harrison Ford,11000,Will Ferrell,8000,Steve Carell,7000,-47824688,-95.649376
USA,Mr. Deeds,PG-13,2002,96,English,1,http://www.imdb.com/title/tt0280590/?ref_=fn_tt_tt_1,126203320,50000000,5.8,110432,117,26826,0,Steven Brill,65,Steve Buscemi,12000,Adam Sandler,11000,Peter Gallagher,828,76203320,152.40663999999998
USA,Super 8,PG-13,2011,112,English,0,http://www.imdb.com/title/tt1650062/?ref_=fn_tt_tt_1,126975169,50000000,7.1,287822,539,3388,37000,J.J. Abrams,14000,Joel Courtney,1000,AJ Michalka,560,Zach Mills,417,76975169,153.950338
USA,Erin Brockovich,R,2000,131,English,0,http://www.imdb.com/title/tt0195685/?ref_=fn_tt_tt_1,125548685,52000000,7.3,135246,169,10003,0,Steven Soderbergh,0,Julia Roberts,8000,Albert Finney,883,Conchata Ferrell,658,73548685,141.43977884615384
USA,How to Lose a Guy in 10 Days,PG-13,2003,116,English,2,http://www.imdb.com/title/tt0251127/?ref_=fn_tt_tt_1,105807520,50000000,6.4,156717,140,14087,0,Donald Petrie,80,Matthew McConaughey,11000,Adam Goldberg,1000,Thomas Lennon,651,55807520,111.61504
USA,22 Jump Street,R,2014,112,English,2,http://www.imdb.com/title/tt2294449/?ref_=fn_tt_tt_1,191616238,50000000,7.1,258186,330,19428,24000,Phil Lord,97,Channing Tatum,17000,Craig Roberts,920,Amber Stevens West,584,141616238,283.232476
USA,Interview with the Vampire: The Vampire Chronicles,R,1994,123,English,0,http://www.imdb.com/title/tt0110148/?ref_=fn_tt_tt_1,105264608,60000000,7.6,239752,120,25697,11000,Neil Jordan,277,Brad Pitt,11000,Tom Cruise,10000,Kirsten Dunst,4000,45264608,75.44101333333333
USA,Yes Man,PG-13,2008,104,English,1,http://www.imdb.com/title/tt1068680/?ref_=fn_tt_tt_1,97680195,70000000,6.8,271691,190,29505,0,Peyton Reed,235,Bradley Cooper,14000,Zooey Deschanel,11000,Danny Masterson,1000,27680195,39.54313571428572
USA,Central Intelligence,PG-13,2016,107,English,2,http://www.imdb.com/title/tt1489889/?ref_=fn_tt_tt_1,126088877,50000000,6.6,33354,177,14569,10000,Rawson Marshall Thurber,43,Dwayne Johnson,12000,Thomas Kretschmann,919,Megan Park,569,76088877,152.177754
USA,Stepmom,PG-13,1998,124,English,2,http://www.imdb.com/title/tt0120686/?ref_=fn_tt_tt_1,91030827,50000000,6.7,46482,65,9988,0,Chris Columbus,0,Julia Roberts,8000,Liam Aiken,818,Herbert Russell,701,41030827,82.06165399999999
USA,Daddy's Home,PG-13,2015,96,English,2,http://www.imdb.com/title/tt1528854/?ref_=fn_tt_tt_1,150315155,50000000,6.1,54010,145,10886,13000,Sean Anders,51,Will Ferrell,8000,Linda Cardellini,2000,Mark L. Young,322,100315155,200.63030999999998
USA,Into the Woods,PG,2014,125,English,1,http://www.imdb.com/title/tt2180411/?ref_=fn_tt_tt_1,127997349,50000000,6,101178,321,62837,90000,Rob Marshall,252,Johnny Depp,40000,Meryl Streep,11000,Anna Kendrick,10000,77997349,155.994698
USA,Inside Man,R,2006,129,English,2,http://www.imdb.com/title/tt0454848/?ref_=fn_tt_tt_1,88504640,45000000,7.6,273108,230,19148,0,Spike Lee,0,Denzel Washington,18000,James Ransone,412,Peter Gerety,277,43504640,96.67697777777778
USA,Payback,R,1999,90,English,1,http://www.imdb.com/title/tt0120784/?ref_=fn_tt_tt_1,81517441,50000000,7.1,111368,143,3148,0,Brian Helgeland,241,Bill Duke,1000,Deborah Kara Unger,495,William Devane,416,31517441,63.034882
USA,Congo,PG-13,1995,109,English,0,http://www.imdb.com/title/tt0112715/?ref_=fn_tt_tt_1,81022333,50000000,5,34471,55,1761,0,Frank Marshall,155,Dylan Walsh,426,Joe Don Baker,387,Grant Heslov,293,31022333,62.04466600000001
USA,Knowing,PG-13,2009,121,English,0,http://www.imdb.com/title/tt0448011/?ref_=fn_tt_tt_1,79948113,50000000,6.2,186879,279,13421,0,Alex Proyas,295,Nicolas Cage,12000,Ben Mendelsohn,748,Chandler Canterbury,329,29948113,59.896226
USA,Failure to Launch,PG-13,2006,95,English,2,http://www.imdb.com/title/tt0427229/?ref_=fn_tt_tt_1,88658172,50000000,5.6,58412,143,37967,2000,Tom Dey,9,Bradley Cooper,14000,Matthew McConaughey,11000,Zooey Deschanel,11000,38658172,77.316344
USA,"Crazy, Stupid, Love.",PG-13,2011,118,English,7,http://www.imdb.com/title/tt1570728/?ref_=fn_tt_tt_1,84244877,50000000,7.4,375456,310,57426,44000,Glenn Ficarra,43,Ryan Gosling,33000,Emma Stone,15000,Steve Carell,7000,34244877,68.489754
USA,Garfield,PG,2004,80,English,0,http://www.imdb.com/title/tt0356634/?ref_=fn_tt_tt_1,75367693,35000000,5,58961,116,13430,795,Peter Hewitt,12,Bill Murray,13000,Mark Christopher Lawrence,258,Michael Monks,58,40367693,115.33626571428573
USA,Christmas with the Kranks,PG,2004,99,English,1,http://www.imdb.com/title/tt0388419/?ref_=fn_tt_tt_1,73701902,60000000,5.2,27548,105,6729,0,Joe Roth,148,Jamie Lee Curtis,2000,Cheech Marin,843,Jake Busey,660,13701902,22.836503333333333
USA,Moneyball,PG-13,2011,133,English,1,http://www.imdb.com/title/tt1210166/?ref_=fn_tt_tt_1,75605492,50000000,7.6,283563,419,53094,27000,Bennett Miller,152,Philip Seymour Hoffman,22000,Robin Wright,18000,Brad Pitt,11000,25605492,51.210984
USA,Outbreak,R,1995,127,English,3,http://www.imdb.com/title/tt0114069/?ref_=fn_tt_tt_1,67823573,50000000,6.6,91176,64,30383,0,Wolfgang Petersen,249,Kevin Spacey,18000,Morgan Freeman,11000,Rene Russo,808,17823573,35.647146
UK,Non-Stop,PG-13,2014,106,English,0,http://www.imdb.com/title/tt2024469/?ref_=fn_tt_tt_1,91439400,50000000,7,200647,359,16967,24000,Jaume Collet-Serra,174,Liam Neeson,14000,Nate Parker,664,Scoot McNairy,660,41439400,82.8788
USA,Race to Witch Mountain,PG,2009,98,English,3,http://www.imdb.com/title/tt1075417/?ref_=fn_tt_tt_1,67128202,65000000,5.7,43328,166,14007,0,Andy Fickman,99,Dwayne Johnson,12000,Billy Brown,536,Tom Everett Scott,433,2128202,3.274156923076923
USA,V for Vendetta,R,2005,132,English,1,http://www.imdb.com/title/tt0434409/?ref_=fn_tt_tt_1,70496802,54000000,8.2,791783,525,22417,48000,James McTeigue,160,Natalie Portman,20000,Eddie Marsan,979,Rupert Graves,443,16496802,30.549633333333333
USA,Shanghai Knights,PG-13,2003,114,English,2,http://www.imdb.com/title/tt0300471/?ref_=fn_tt_tt_1,60470220,50000000,6.2,81444,165,428,955,David Dobkin,71,Fann Wong,154,Anna-Louise Plowman,131,Georgina Chapman,55,10470220,20.94044
USA,Curious George,G,2006,78,English,0,http://www.imdb.com/title/tt0381971/?ref_=fn_tt_tt_1,58336565,50000000,6.6,12845,87,11124,624,Matthew O'Callaghan,5,Will Ferrell,8000,Frank Welker,2000,Alexander Gould,1000,8336565,16.67313
USA,Herbie Fully Loaded,G,2005,101,English,1,http://www.imdb.com/title/tt0400497/?ref_=fn_tt_tt_1,66002004,50000000,4.7,36431,117,2177,1000,Angela Robinson,23,Scoot McNairy,660,Thomas Lennon,651,Cheryl Hines,541,16002004,32.004008
USA,Don't Say a Word,R,2001,113,English,0,http://www.imdb.com/title/tt0260866/?ref_=fn_tt_tt_1,54997476,50000000,6.3,40362,113,3341,970,Gary Fleder,39,Oliver Platt,1000,Jennifer Esposito,912,Conrad Goode,477,4997476,9.994952
Germany,Hansel & Gretel: Witch Hunters,R,2013,98,English,2,http://www.imdb.com/title/tt1428538/?ref_=fn_tt_tt_1,55682070,50000000,6.1,159868,349,11946,45000,Tommy Wirkola,75,Jeremy Renner,10000,Derek Mears,520,Ingrid BolsÌÎÌ_ Berdal,467,5682070,11.36414
USA,Unfaithful,R,2002,124,English,0,http://www.imdb.com/title/tt0250797/?ref_=fn_tt_tt_1,52752475,50000000,6.7,63067,152,2583,0,Adrian Lyne,213,Olivier Martinez,838,Erik Per Sullivan,593,Chad Lowe,372,2752475,5.50495
USA,I Am Number Four,PG-13,2011,109,English,1,http://www.imdb.com/title/tt1464540/?ref_=fn_tt_tt_1,55092830,60000000,6.1,195043,288,15608,27000,D.J. Caruso,154,Alex Pettyfer,15000,Emily Wickersham,348,Reuben Langdon,144,-4907170,-8.178616666666667
USA,Syriana,R,2005,128,English,0,http://www.imdb.com/title/tt0365737/?ref_=fn_tt_tt_1,50815288,50000000,7,109188,358,14747,0,Stephen Gaghan,79,Matt Damon,13000,Amr Waked,903,Kayvan Novak,414,815288,1.6305759999999998
USA,13 Hours,R,2016,144,English,0,http://www.imdb.com/title/tt4172430/?ref_=fn_tt_tt_1,52822418,50000000,7.4,47764,204,3580,44000,Michael Bay,0,Toby Stephens,769,James Badge Dale,726,David Costabile,681,2822418,5.644836000000001
USA,The Book of Life,PG,2014,95,English,1,http://www.imdb.com/title/tt2262227/?ref_=fn_tt_tt_1,50150619,50000000,7.3,45580,156,19513,18000,Jorge R. GutiÌÎå©rrez,34,Channing Tatum,17000,Hector Elizondo,995,Ana de la Reguera,679,150619,0.301238
USA,Firewall,PG-13,2006,105,English,1,http://www.imdb.com/title/tt0408345/?ref_=fn_tt_tt_1,48745150,50000000,5.8,50170,171,101383,773,Richard Loncraine,12,Jimmy Bennett,87000,Harrison Ford,11000,Mary Lynn Rajskub,935,-1254850,-2.5097
USA,Absolute Power,R,1997,121,English,0,http://www.imdb.com/title/tt0118548/?ref_=fn_tt_tt_1,50007168,50000000,6.7,39529,76,19139,1000,Clint Eastwood,16000,Clint Eastwood,16000,Mark Margolis,1000,Scott Glenn,826,7168,0.014336000000000002
USA,G.I. Jane,R,1997,125,English,1,http://www.imdb.com/title/tt0119173/?ref_=fn_tt_tt_1,48154732,50000000,5.8,60326,97,15569,2000,Ridley Scott,0,Viggo Mortensen,10000,Demi Moore,2000,John Michael Higgins,957,-1845268,-3.690536
USA,The Game,R,1997,129,English,1,http://www.imdb.com/title/tt0119174/?ref_=fn_tt_tt_1,48265581,50000000,7.8,261069,157,1397,25000,David Fincher,21000,Deborah Kara Unger,495,Armin Mueller-Stahl,294,Charles Martinet,283,-1734419,-3.468838
Canada,Silent Hill,R,2006,132,English,0,http://www.imdb.com/title/tt0384537/?ref_=fn_tt_tt_1,46982632,50000000,6.6,172792,267,1933,0,Christophe Gans,50,Radha Mitchell,992,Deborah Kara Unger,495,Alice Krige,368,-3017368,-6.0347360000000005
USA,The Replacements,PG-13,2000,118,English,1,http://www.imdb.com/title/tt0191397/?ref_=fn_tt_tt_1,44737059,50000000,6.5,48322,118,24024,0,Howard Deutch,41,Keanu Reeves,18000,Jon Favreau,4000,Faizon Love,585,-5262941,-10.525882000000001
USA,American Reunion,R,2012,113,English,7,http://www.imdb.com/title/tt1605630/?ref_=fn_tt_tt_1,56724080,50000000,6.7,172112,291,8398,39000,Jon Hurwitz,22,Alyson Hannigan,3000,Dania Ramirez,1000,Natasha Lyonne,1000,6724080,13.448160000000001
Germany,The Negotiator,R,1998,140,English,2,http://www.imdb.com/title/tt0120768/?ref_=fn_tt_tt_1,44484065,50000000,7.3,107227,68,20152,3000,F. Gary Gray,473,Kevin Spacey,18000,Michael Cudlitz,822,Siobhan Fallon Hogan,294,-5515935,-11.031870000000001
USA,Into the Storm,PG-13,2014,89,English,0,http://www.imdb.com/title/tt2106361/?ref_=fn_tt_tt_1,47553512,50000000,5.8,54101,228,1367,15000,Steven Quale,77,Matt Walsh,490,Alycia Debnam-Carey,298,Scott Lawrence,159,-2446488,-4.892976
USA,Beverly Hills Cop III,R,1994,104,English,1,http://www.imdb.com/title/tt0109254/?ref_=fn_tt_tt_1,42610000,55000000,5.5,60293,36,1093,669,John Landis,644,Louis Lombardi,437,Jon Tenney,289,Gilbert R. Hill,174,-12390000,-22.527272727272727
USA,Gremlins 2: The New Batch,PG-13,1990,106,English,0,http://www.imdb.com/title/tt0099700/?ref_=fn_tt_tt_1,41482207,50000000,6.3,68428,105,19610,0,Joe Dante,287,Christopher Lee,16000,Robert Picardo,823,Phoebe Cates,767,-8517793,-17.035586
USA,The Judge,R,2014,141,English,1,http://www.imdb.com/title/tt1872194/?ref_=fn_tt_tt_1,47105085,50000000,7.4,136973,276,30183,47000,David Dobkin,71,Robert Downey Jr.,21000,Robert Duvall,3000,Leighton Meester,3000,-2894915,-5.78983
USA,The Peacemaker,R,1997,124,English,2,http://www.imdb.com/title/tt0119874/?ref_=fn_tt_tt_1,41256277,50000000,5.9,46451,93,1289,0,Mimi Leder,75,Armin Mueller-Stahl,294,Holt McCallany,273,Marcel Iures,258,-8743723,-17.487446000000002
Germany,Resident Evil: Apocalypse,R,2004,98,English,1,http://www.imdb.com/title/tt0318627/?ref_=fn_tt_tt_1,50740078,45000000,6.2,151580,191,16791,0,Alexander Witt,38,Milla Jovovich,14000,Thomas Kretschmann,919,Mike Epps,706,5740078,12.75572888888889
UK,Bridget Jones: The Edge of Reason,R,2004,108,English,1,http://www.imdb.com/title/tt0317198/?ref_=fn_tt_tt_1,40203020,40000000,5.9,74315,143,15634,0,Beeban Kidron,17,Colin Firth,14000,Jim Broadbent,1000,Celia Imrie,186,203020,0.5075500000000001
USA,Out of Time,R,2003,114,English,3,http://www.imdb.com/title/tt0313443/?ref_=fn_tt_tt_1,40905277,50000000,6.5,45895,124,19739,1000,Carl Franklin,73,Denzel Washington,18000,Sanaa Lathan,886,John Billingsley,323,-9094723,-18.189446
USA,On Deadly Ground,R,1994,101,English,1,http://www.imdb.com/title/tt0110725/?ref_=fn_tt_tt_1,38590500,50000000,4.4,17997,47,1860,812,Steven Seagal,0,Mike Starr,854,Joan Chen,643,Sven-Ole Thorsen,158,-11409500,-22.819
USA,The Adventures of Sharkboy and Lavagirl 3-D,PG,2005,93,English,1,http://www.imdb.com/title/tt0424774/?ref_=fn_tt_tt_1,39177541,50000000,3.5,20310,66,14899,0,Robert Rodriguez,0,Taylor Lautner,12000,Kristin Davis,722,Taylor Dooley,717,-10822459,-21.644918
USA,The Beach,R,2000,119,English,0,http://www.imdb.com/title/tt0163978/?ref_=fn_tt_tt_1,39778599,50000000,6.6,176169,118,29461,0,Danny Boyle,0,Leonardo DiCaprio,29000,Virginie Ledoyen,414,Peter Youngblood Hills,39,-10221401,-20.442802
USA,Raising Helen,PG-13,2004,119,English,1,http://www.imdb.com/title/tt0350028/?ref_=fn_tt_tt_1,37486138,50000000,6,30890,93,2052,718,Garry Marshall,0,Amber Valletta,627,Felicity Huffman,508,Spencer Breslin,434,-12513862,-25.027724000000003
USA,Ninja Assassin,R,2009,99,English,0,http://www.imdb.com/title/tt1186367/?ref_=fn_tt_tt_1,38105077,40000000,6.4,58349,235,701,0,James McTeigue,160,ShÌÎåÇ Kosugi,330,Ben Miles,119,Rain,72,-1894923,-4.7373075
USA,For Love of the Game,PG-13,1999,137,English,0,http://www.imdb.com/title/tt0126916/?ref_=fn_tt_tt_1,35168395,50000000,6.5,26034,113,25469,0,Sam Raimi,0,J.K. Simmons,24000,Kelly Preston,743,Carmine Giovinazzo,432,-14831605,-29.66321
USA,Striptease,R,1996,117,English,1,http://www.imdb.com/title/tt0117765/?ref_=fn_tt_tt_1,32800000,40000000,4.3,34896,51,3016,877,Andrew Bergman,31,Demi Moore,2000,Rumer Willis,472,Paul Guilfoyle,210,-7200000,-18
USA,Marmaduke,PG,2010,87,English,0,http://www.imdb.com/title/tt1392197/?ref_=fn_tt_tt_1,33643461,50000000,4.2,11257,98,20061,0,Tom Dey,9,Emma Stone,15000,Judy Greer,2000,Steve Coogan,1000,-16356539,-32.713078
USA,Hereafter,PG-13,2010,129,English,0,http://www.imdb.com/title/tt1212419/?ref_=fn_tt_tt_1,32741596,50000000,6.5,80140,315,14344,16000,Clint Eastwood,16000,Matt Damon,13000,Jay Mohr,563,CÌÎå©cile De France,447,-17258404,-34.516808
USA,Murder by Numbers,R,2002,115,English,0,http://www.imdb.com/title/tt0264935/?ref_=fn_tt_tt_1,31874869,50000000,6.1,43574,136,34606,0,Barbet Schroeder,58,Ryan Gosling,33000,Chris Penn,455,Agnes Bruckner,401,-18125131,-36.250262
France,Assassins,R,1995,132,English,0,http://www.imdb.com/title/tt0112401/?ref_=fn_tt_tt_1,30306268,50000000,6.3,62981,61,58528,0,Richard Donner,503,Muse Watson,45000,Sylvester Stallone,13000,Kelly Rowan,282,-19693732,-39.387464
UK,Hannibal Rising,R,2007,131,English,0,http://www.imdb.com/title/tt0367959/?ref_=fn_tt_tt_1,27667947,50000000,6.2,86374,209,1344,3000,Peter Webber,73,Li Gong,879,Stephen Walters,184,Richard Brake,163,-22332053,-44.664106
USA,The Story of Us,R,1999,95,English,1,http://www.imdb.com/title/tt0160916/?ref_=fn_tt_tt_1,27067160,50000000,5.9,18404,99,14706,0,Rob Reiner,0,Bruce Willis,13000,Tim Matheson,559,Rita Wilson,323,-22932840,-45.86568
USA,The Host,PG-13,2013,125,English,3,http://www.imdb.com/title/tt1517260/?ref_=fn_tt_tt_1,26616999,40000000,5.9,92461,298,1300,43000,Andrew Niccol,487,J.D. Evermore,430,Chandler Canterbury,329,Rachel Roberts,201,-13383001,-33.457502500000004
Germany,Basic,R,2003,98,English,0,http://www.imdb.com/title/tt0264395/?ref_=fn_tt_tt_1,26536120,50000000,6.5,49926,131,3357,0,John McTiernan,323,Connie Nielsen,933,Harry Connick Jr.,631,Tim Daly,511,-23463880,-46.92776
USA,Blood Work,R,2002,110,English,1,http://www.imdb.com/title/tt0309377/?ref_=fn_tt_tt_1,26199517,50000000,6.4,34356,146,18635,705,Clint Eastwood,16000,Clint Eastwood,16000,Anjelica Huston,1000,Rick Hoffman,581,-23800483,-47.600966
USA,The International,R,2009,118,English,0,http://www.imdb.com/title/tt0963178/?ref_=fn_tt_tt_1,25450527,50000000,6.5,80196,245,7654,0,Tom Tykwer,670,Naomi Watts,6000,BrÌÎ_an F. O'Byrne,450,Armin Mueller-Stahl,294,-24549473,-49.098946
USA,Escape from L.A.,R,1996,101,English,0,http://www.imdb.com/title/tt0116225/?ref_=fn_tt_tt_1,25407250,50000000,5.7,54021,104,15935,0,John Carpenter,0,Steve Buscemi,12000,Valeria Golino,898,Michelle Forbes,764,-24592750,-49.1855
USA,The Iron Giant,PG,1999,90,English,1,http://www.imdb.com/title/tt0129167/?ref_=fn_tt_tt_1,23159305,70000000,8,128455,162,16358,0,Brad Bird,663,Vin Diesel,14000,Harry Connick Jr.,631,M. Emmet Walsh,521,-46840695,-66.91527857142857
USA,The Life Aquatic with Steve Zissou,R,2004,119,English,8,http://www.imdb.com/title/tt0362270/?ref_=fn_tt_tt_1,24006726,50000000,7.3,139535,259,15757,0,Wes Anderson,0,Bill Murray,13000,Anjelica Huston,1000,Matthew Gray Gubler,639,-25993274,-51.986548
USA,Free State of Jones,R,2016,139,English,1,http://www.imdb.com/title/tt1124037/?ref_=fn_tt_tt_1,20389967,50000000,6.7,3077,79,12786,10000,Gary Ross,378,Matthew McConaughey,11000,Donald Watkins,552,Jessica Collins,303,-29610033,-59.220066
USA,The Life of David Gale,R,2003,130,English,0,http://www.imdb.com/title/tt0289992/?ref_=fn_tt_tt_1,19593740,50000000,7.5,88270,141,32637,0,Alan Parker,317,Kevin Spacey,18000,Kate Winslet,14000,Matt Craven,256,-30406260,-60.812520000000006
USA,Man of the House,PG-13,2005,100,English,5,http://www.imdb.com/title/tt0331933/?ref_=fn_tt_tt_1,19118247,40000000,5.4,19829,59,6171,779,Stephen Herek,65,Christina Milian,1000,Vanessa Ferlito,923,Kelli Garner,730,-20881753,-52.2043825
USA,Run All Night,R,2015,114,English,2,http://www.imdb.com/title/tt2199571/?ref_=fn_tt_tt_1,26442251,50000000,6.6,76010,236,16992,15000,Jaume Collet-Serra,174,Liam Neeson,14000,Common,988,Bruce McGill,655,-23557749,-47.115498
